scope,encoder,projection_seed,target_domain,readout,metric,shortlist_size,overlap_count,union_size,jaccard,mmd_missed_top_q,a_missed_top_q,a_rescued_top_q,mmd_rescued_top_q,a_rescued_fractional_top_q,mmd_rescued_fractional_top_q,omission_reduction_from_union,a_only_better_than_mmd_choice,top_q_boundary_ties,has_a_rescue,has_mmd_rescue,a_rescues_any_oracle,mmd_rescues_any_oracle,union_selects_a_only,union_better_than_mmd,union_worse_than_mmd,union_better_than_matched_mmd,union_worse_than_matched_mmd,a_rescue_reaches_final_improvement,a_only_top_q,mmd_only_top_q,mmd_choice,union_choice
new_seeds,dinov2_b14,20260919,painting,ridge,error_rate,50,40,60,0.6666666666666666,4,5,0,1,0.0,1.0,0.0,0,2,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_high""]",real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,ridge,error_rate,100,86,114,0.7543859649122807,2,3,0,1,0.0,1.0,0.0,0,2,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low""]",real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,ridge,error_rate,227,212,242,0.8760330578512396,0,0,0,0,0.0,0.0,0.0,0,2,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,logistic,brier_score,10,6,14,0.42857142857142855,5,7,0,2,0.0,2.0,0.0,0,1,False,True,False,False,False,False,False,False,True,False,[],"[""clipart__clip_pc1_middle|real__clip_pc1_high|sketch__clip_pc1_high"", ""real__clip_pc1_high|sketch__clip_pc1_high|sketch__clip_pc1_middle""]",clipart__clip_pc1_middle|real__clip_pc1_high|sketch__clip_pc1_high,clipart__clip_pc1_middle|real__clip_pc1_high|sketch__clip_pc1_high
new_seeds,dinov2_b14,20260919,painting,logistic,brier_score,25,19,31,0.6129032258064516,4,3,1,0,1.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""real__clip_pc1_high|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",[],real__clip_pc1_high|sketch__clip_pc1_high|sketch__clip_pc1_low,real__clip_pc1_high|sketch__clip_pc1_high|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,logistic,brier_score,50,40,60,0.6666666666666666,1,0,1,0,1.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_high|real__clip_pc1_high|sketch__clip_pc1_middle""]",[],real__clip_pc1_high|sketch__clip_pc1_high|sketch__clip_pc1_low,real__clip_pc1_high|sketch__clip_pc1_high|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,logistic,brier_score,100,86,114,0.7543859649122807,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|sketch__clip_pc1_high|sketch__clip_pc1_low,real__clip_pc1_high|sketch__clip_pc1_high|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,logistic,brier_score,227,212,242,0.8760330578512396,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|sketch__clip_pc1_high|sketch__clip_pc1_low,real__clip_pc1_high|sketch__clip_pc1_high|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,logistic,nll,10,6,14,0.42857142857142855,8,7,1,0,1.0,0.0,0.013394344072270137,1,1,True,False,True,False,True,True,False,True,False,True,"[""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low""]",[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,logistic,nll,25,19,31,0.6129032258064516,6,4,2,0,2.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_high|real__clip_pc1_high|real__clip_pc1_low"", ""clipart__clip_pc1_high|real__clip_pc1_high|real__clip_pc1_middle""]",[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,logistic,nll,50,40,60,0.6666666666666666,2,1,1,0,1.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_high|real__clip_pc1_high|sketch__clip_pc1_middle""]",[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,logistic,nll,100,86,114,0.7543859649122807,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,logistic,nll,227,212,242,0.8760330578512396,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,logistic,error_rate,10,6,14,0.42857142857142855,8,6,2,0,2.0,0.0,0.0283203125,2,1,True,False,True,False,True,True,False,True,False,True,"[""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low"", ""real__clip_pc1_high|real__clip_pc1_middle|sketch__clip_pc1_low""]",[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,logistic,error_rate,25,19,31,0.6129032258064516,5,5,1,1,1.0,1.0,0.0,0,1,True,True,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_high|real__clip_pc1_high|real__clip_pc1_low""]","[""real__clip_pc1_low|sketch__clip_pc1_high|sketch__clip_pc1_low""]",real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,logistic,error_rate,50,40,60,0.6666666666666666,3,3,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,logistic,error_rate,100,86,114,0.7543859649122807,1,2,0,1,0.0,1.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low""]",real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,painting,logistic,error_rate,227,212,242,0.8760330578512396,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,ridge,brier_score,10,0,20,0.0,7,10,0,3,0.0,3.0,0.0,0,1,False,True,False,False,False,False,False,False,True,False,[],"[""clipart__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle"", ""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260919,quickdraw,ridge,brier_score,25,5,45,0.1111111111111111,3,9,0,6,0.0,6.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle"", ""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,ridge,brier_score,50,11,89,0.12359550561797752,2,6,1,5,1.0,5.0,0.0,0,1,True,True,False,True,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low""]","[""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,ridge,brier_score,100,60,140,0.42857142857142855,0,4,0,4,0.0,4.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|clipart__clip_pc1_middle"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_high|sketch__clip_pc1_low""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,ridge,brier_score,227,186,268,0.6940298507462687,0,1,0,1,0.0,1.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|clipart__clip_pc1_middle""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,ridge,nll,10,0,20,0.0,7,10,0,3,0.0,3.0,0.0,0,1,False,True,False,False,False,False,False,False,True,False,[],"[""clipart__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle"", ""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260919,quickdraw,ridge,nll,25,5,45,0.1111111111111111,3,9,0,6,0.0,6.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle"", ""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,ridge,nll,50,11,89,0.12359550561797752,2,6,1,5,1.0,5.0,0.0,0,1,True,True,False,True,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low""]","[""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,ridge,nll,100,60,140,0.42857142857142855,0,4,0,4,0.0,4.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|clipart__clip_pc1_middle"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_high|sketch__clip_pc1_low""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,ridge,nll,227,186,268,0.6940298507462687,0,1,0,1,0.0,1.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|clipart__clip_pc1_middle""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,ridge,error_rate,10,0,20,0.0,7,10,0,3,0.0,3.0,0.0,0,1,False,True,False,False,False,False,False,True,False,False,[],"[""clipart__clip_pc1_low|sketch__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260919,quickdraw,ridge,error_rate,25,5,45,0.1111111111111111,5,10,0,5,0.0,5.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle"", ""clipart__clip_pc1_low|sketch__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260919,quickdraw,ridge,error_rate,50,11,89,0.12359550561797752,4,7,1,4,1.0,4.0,0.00048828125,1,1,True,True,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|real__clip_pc1_middle|sketch__clip_pc1_low""]","[""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|sketch__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260919,quickdraw,ridge,error_rate,100,60,140,0.42857142857142855,0,3,0,3,0.0,3.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_high"", ""clipart__clip_pc1_middle|infograph__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|painting__clip_pc1_high|sketch__clip_pc1_low""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260919,quickdraw,ridge,error_rate,227,186,268,0.6940298507462687,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260919,quickdraw,logistic,brier_score,10,0,20,0.0,10,10,0,0,0.0,0.0,0.0,0,1,False,False,False,False,True,False,True,False,True,False,[],[],clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,logistic,brier_score,25,5,45,0.1111111111111111,6,10,0,4,0.0,4.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,logistic,brier_score,50,11,89,0.12359550561797752,6,8,1,3,1.0,3.0,0.0,0,1,True,True,False,True,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low""]","[""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,logistic,brier_score,100,60,140,0.42857142857142855,4,7,0,3,0.0,3.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|clipart__clip_pc1_middle"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,logistic,brier_score,227,186,268,0.6940298507462687,0,2,0,2,0.0,2.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|clipart__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,logistic,nll,10,0,20,0.0,8,10,0,2,0.0,2.0,0.0,0,1,False,True,False,False,False,False,False,False,True,False,[],"[""clipart__clip_pc1_low|sketch__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",clipart__clip_pc1_low|sketch__clip_pc1_high|sketch__clip_pc1_low,clipart__clip_pc1_low|sketch__clip_pc1_high|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,logistic,nll,25,5,45,0.1111111111111111,3,9,0,6,0.0,6.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_middle"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle"", ""clipart__clip_pc1_low|sketch__clip_pc1_high|sketch__clip_pc1_low""]",clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,logistic,nll,50,11,89,0.12359550561797752,1,8,0,7,0.0,7.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_middle"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_middle"", ""clipart__clip_pc1_low|sketch__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,logistic,nll,100,60,140,0.42857142857142855,0,6,0,6,0.0,6.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|clipart__clip_pc1_middle"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_middle"", ""clipart__clip_pc1_middle|infograph__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,logistic,nll,227,186,268,0.6940298507462687,0,1,0,1,0.0,1.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|clipart__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,logistic,error_rate,10,0,20,0.0,10,10,0,0,0.0,0.0,0.0,0,2,False,False,False,False,True,False,True,False,True,False,[],[],clipart__clip_pc1_middle|sketch__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,logistic,error_rate,25,5,45,0.1111111111111111,9,10,0,1,0.0,1.0,0.0,0,2,False,True,False,False,False,False,False,False,True,False,[],"[""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,logistic,error_rate,50,11,89,0.12359550561797752,6,8,2,4,2.0,4.0,0.0087890625,2,2,True,True,True,False,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|real__clip_pc1_middle|sketch__clip_pc1_low""]","[""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_middle|infograph__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_middle|infograph__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,logistic,error_rate,100,60,140,0.42857142857142855,2,6,0,4,0.0,4.0,0.0,0,2,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_middle|infograph__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|painting__clip_pc1_high|sketch__clip_pc1_low""]",clipart__clip_pc1_middle|infograph__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_middle|infograph__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260919,quickdraw,logistic,error_rate,227,186,268,0.6940298507462687,1,1,0,0,0.0,0.0,0.0,1,2,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|clipart__clip_pc1_middle|real__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|real__clip_pc1_low
new_seeds,dinov2_b14,20260919,real,ridge,brier_score,10,8,12,0.6666666666666666,7,7,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
new_seeds,dinov2_b14,20260919,real,ridge,brier_score,25,19,31,0.6129032258064516,3,4,1,2,1.0,2.0,0.0,0,1,True,True,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_low""]","[""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|painting__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
